problem,grid,noise,sigma,seed,method,coefficient_error,coefficient_linf,support_valid,support_exact,tp,fp,fn,precision,recall,f1,tpr,optimizer_success,status,iterations,fit_seconds,total_seconds,w,selected_terms
burgers,256×256,0.2,139.9403436083024,1,WENDy HT,1.0000000000813265,1.0,True,False,0,1,1,0.0,0.0,0.0,0.0,False,IRLS iteration limit,300,528.4207465840154,528.4686881670204,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.376780162565029e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[11]
burgers,256×256,0.2,139.9403436083024,1,WENDy-MLE HT,1.0000787146035113,1.0,True,False,0,1,1,0.0,0.0,0.0,0.0,False,Desired error not necessarily achieved due to precision loss.,174,569.8913414169801,569.9392829999852,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.006273663264223924, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[26]
burgers,256×256,0.2,139.9403436083024,1,WENDy-MLE L1=1e-06,1263229974850762.8,9.081750122952066,True,False,1,42,0,0.023255813953488372,1.0,0.045454545454545456,0.023255813953488372,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,161,835.2727455410059,835.3206871240109,"[130.30949566231777, -0.41628244865827885, -0.0031048734313348157, 3.0397689837200716e-05, -7.072913913697685e-08, 6.046622980155352e-11, -1.6982909923906708e-14, 0.0, 1687.8574772108434, -5.040875061476033, -0.007566078809504448, 3.1570577002703684e-05, -2.8966103172184288e-08, 7.89037939554208e-12, 0.0, -36423.359241996135, -194.6985247154428, 4.526465237395373, -0.014302456572866181, 1.5638400173480556e-05, -5.620620304870948e-09, 0.0, 422426806.4827112, -2585051.349729613, 2173.080035363051, 4.229360690236687, -0.006280050779503751, 2.0399353001819587e-06, 0.0, 27411629934.49468, 54610457.30117921, -560622.7228078288, 824.4522609680866, -0.25317355750075565, -7.93942620341963e-05, 0.0, 18352312687240.902, -115465381521.71474, 99311011.65143056, 173228.43458534539, -263.13168272958933, 0.08728128639635745, 0.0, 631345157441785.6, 1990689338468.1677, -14363685130.739162, 21441351.491133627, -9278.966060977222, -0.11482896943646757]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48]"
burgers,256×256,0.2,139.9403436083024,1,WENDy-MLE L1=0.0001,inf,inf,False,False,nan,nan,nan,nan,nan,nan,nan,False,715-th leading minor of the array is not positive definite,0,298.6481320829771,298.6960736659821,"[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]",[]
burgers,256×256,0.0,0.0,0,WENDy L1=1e-06,99486776624902.17,0.9997218456174884,True,False,1,41,0,0.023809523809523808,1.0,0.046511627906976744,0.023809523809523808,False,IRLS iteration limit,300,4.089341457991395,4.114974291995168,"[-0.049580541099042405, -4.177454194305383, -0.05050375325069932, 0.0005799872929500333, -1.6347862419597383e-06, 1.7802433316568787e-09, -6.707631152092706e-13, 0.0, -404.57854745908577, -0.00013907719125576194, 0.0020323933294702566, -2.78820765235229e-06, 5.00820230865761e-12, 6.554208902069436e-13, 0.0, 32960.10881940436, -81.53370616056955, -2.9967215937998873e-05, -5.764388793596946e-09, 1.689470146591063e-11, 4.9215547262494026e-11, 0.0, 0.0, -11.477933764655633, -0.0019133759587760292, -6.80926896578869e-07, -2.4740324605390486e-09, -7.433663984404029e-12, 0.0, -160535642.78809288, 161980.18686540096, 310.2254275488054, 0.00092484768360618, -3.24471571508157e-06, -3.217381427267007e-07, 0.0, -165309336011.2795, 9738305.58167843, 116463.81280796016, 6.869581598673548, 0.0008555945732964238, 3.090509516393477e-05, 0.0, 49743064725668.55, -69751693750.50082, -4955621.849700491, -58682.72057948294, 2.7201154304107553, 0.07974339980897212]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48]"
burgers,256×256,0.0,0.0,0,WENDy L1=0.0001,8255484042414851.0,20.40524536195431,True,False,1,42,0,0.023255813953488372,1.0,0.045454545454545456,0.023255813953488372,False,L1 subproblem: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,5,0.36561395798344165,0.39124679198721424,"[-0.8797945590110081, 42.889350604781725, 0.07588206448098846, -1.1857690723809897e-06, -9.286258133384173e-07, 9.819508633656277e-10, -1.709009848512568e-13, 0.0, 1439.2502122349176, 9.702622680977155, -3.5846135301696105e-05, 1.6615422005350678e-06, 2.1993498229020344e-09, -1.5456993662400606e-11, 0.0, 2734154.431701243, -375.317080103013, -9.160952729634875, 3.559107343835982e-05, 2.650930227288352e-07, 6.650735992097074e-09, 0.0, 203345745.67457488, -13843.246088953934, 8.697248697639585, -0.014778200177135346, -3.324818780728853e-05, -1.3269747060469465e-07, 0.0, -8232867749.475675, -4152790.635320567, -1530.172092913186, 100.21828377946466, -0.024770022212235683, -5.294194063065745e-05, 0.0, -16600104330032.844, 10827143.332445646, -6695884.363959757, 22299.99939156665, 3.3158851434806857, -0.0010678621659778508, 0.0, 4127708331385227.0, -1600198586438.1414, -22078027068.03888, 17170849.76176175, 2510.4117458686937, -0.09087028761599374]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48]"
burgers,256×256,0.0,0.0,0,WENDy L1=0.01,15.24877739530799,0.1284589211686753,True,False,1,2,0,0.3333333333333333,1.0,0.5,0.3333333333333333,True,IRLS step tolerance,2,0.09211904197582044,0.11775187597959302,"[7.624118151540229, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.43577053941566235, -2.5725744107503396e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 9, 10]"
burgers,256×256,0.0,0.0,0,WENDy-MLE L1=1e-06,99486776624902.17,0.9997218456174884,True,False,1,41,0,0.023809523809523808,1.0,0.046511627906976744,0.023809523809523808,False,IRLS iteration limit,300,4.037567124993075,4.063199958996847,"[-0.049580541099042405, -4.177454194305383, -0.05050375325069932, 0.0005799872929500333, -1.6347862419597383e-06, 1.7802433316568787e-09, -6.707631152092706e-13, 0.0, -404.57854745908577, -0.00013907719125576194, 0.0020323933294702566, -2.78820765235229e-06, 5.00820230865761e-12, 6.554208902069436e-13, 0.0, 32960.10881940436, -81.53370616056955, -2.9967215937998873e-05, -5.764388793596946e-09, 1.689470146591063e-11, 4.9215547262494026e-11, 0.0, 0.0, -11.477933764655633, -0.0019133759587760292, -6.80926896578869e-07, -2.4740324605390486e-09, -7.433663984404029e-12, 0.0, -160535642.78809288, 161980.18686540096, 310.2254275488054, 0.00092484768360618, -3.24471571508157e-06, -3.217381427267007e-07, 0.0, -165309336011.2795, 9738305.58167843, 116463.81280796016, 6.869581598673548, 0.0008555945732964238, 3.090509516393477e-05, 0.0, 49743064725668.55, -69751693750.50082, -4955621.849700491, -58682.72057948294, 2.7201154304107553, 0.07974339980897212]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48]"
burgers,256×256,0.0,0.0,0,WENDy-MLE L1=0.0001,8255484042414851.0,20.40524536195431,True,False,1,42,0,0.023255813953488372,1.0,0.045454545454545456,0.023255813953488372,False,L1 subproblem: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,5,0.37083312499453314,0.3964659589983057,"[-0.8797945590110081, 42.889350604781725, 0.07588206448098846, -1.1857690723809897e-06, -9.286258133384173e-07, 9.819508633656277e-10, -1.709009848512568e-13, 0.0, 1439.2502122349176, 9.702622680977155, -3.5846135301696105e-05, 1.6615422005350678e-06, 2.1993498229020344e-09, -1.5456993662400606e-11, 0.0, 2734154.431701243, -375.317080103013, -9.160952729634875, 3.559107343835982e-05, 2.650930227288352e-07, 6.650735992097074e-09, 0.0, 203345745.67457488, -13843.246088953934, 8.697248697639585, -0.014778200177135346, -3.324818780728853e-05, -1.3269747060469465e-07, 0.0, -8232867749.475675, -4152790.635320567, -1530.172092913186, 100.21828377946466, -0.024770022212235683, -5.294194063065745e-05, 0.0, -16600104330032.844, 10827143.332445646, -6695884.363959757, 22299.99939156665, 3.3158851434806857, -0.0010678621659778508, 0.0, 4127708331385227.0, -1600198586438.1414, -22078027068.03888, 17170849.76176175, 2510.4117458686937, -0.09087028761599374]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48]"
burgers,256×256,0.0,0.0,0,WENDy-MLE L1=0.01,15.24877739530799,0.1284589211686753,True,False,1,2,0,0.3333333333333333,1.0,0.5,0.3333333333333333,True,IRLS step tolerance,2,0.09258537500863895,0.11821820901241153,"[7.624118151540229, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.43577053941566235, -2.5725744107503396e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 9, 10]"
burgers,256×256,0.2,139.9403436083024,0,WENDy L1=1e-06,576834922977422.0,1.0,True,False,0,40,1,0.0,0.0,0.0,0.0,False,IRLS iteration limit,300,511.4025935420068,511.4309100420214,"[-0.5517743499527571, 0.025045207229047208, 3.4196109717103176e-05, 1.0248491226009429e-12, 6.425293812039553e-14, -6.531251828954275e-13, 5.558073901043651e-16, 0.0, 118.35489697564181, 0.0, -0.0011206205738602583, -1.3076278865691557e-13, 0.0, 4.364627769153569e-13, 0.0, 84019.8216769277, -6.1026463358038883e-05, -0.23025728329089185, 0.0, 1.0014149694488185e-09, 1.2500128625777596e-10, 0.0, 152107376.40913704, -307838.3662015948, 0.055867090866870174, 0.11632951787985231, 2.1519882246563584e-05, 5.760825893471544e-11, 0.0, 15838992305.915627, 491458462.2708971, -1594220.7094878217, 1787.8501919270027, -0.8025284050995058, 0.00011280217877860369, 0.0, 235760583821.1073, 14094882628.520697, 27272987.546159234, -177993.39395120426, 207.47696408486215, -0.07148928527748177, 0.0, -288307427286630.4, 7962611156919.254, -15926782219.774466, 7802444.504204324, 2716.023046973149, -2.100829598009245]","[0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 13, 15, 16, 17, 19, 20, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48]"
burgers,256×256,0.2,139.9403436083024,0,WENDy L1=0.0001,4909267182145.61,0.22051620746303446,True,False,1,22,0,0.043478260869565216,1.0,0.08333333333333333,0.043478260869565216,False,L1 subproblem: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,102,202.66478987497976,202.6931063749944,"[-0.31801998122438324, 0.0, 0.0, 0.0, 0.0, -1.2023151833248588e-16, -8.041222417893016e-19, 0.0, -48.26073882821417, -0.38974189626848277, -6.073160064906458e-05, 0.0, 0.0, 0.0, 0.0, -600.3587351300954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -99269.6322263165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 118737004.83001864, 0.0, 0.0, 0.0, -3.6647700568338796e-06, -5.7372402869329304e-08, 0.0, 4658781170.666523, 6467216.145636193, -41025.200875019174, 9.227333091743784, 0.015457862071430128, 3.5461793965653977e-06, 0.0, 2454592688338.2734, 13382119430.934593, -35728002.32645283, 18501.686359643692, 9.718383061079418, -0.0075264203797388764]","[0, 5, 6, 8, 9, 10, 15, 22, 29, 33, 34, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48]"
burgers,256×256,0.2,139.9403436083024,0,WENDy L1=0.01,21331430163.854633,0.2493896568196624,True,False,1,6,0,0.14285714285714285,1.0,0.25,0.14285714285714285,True,IRLS step tolerance,80,139.06892329198308,139.0972397919977,"[2.8807489025622672, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -98.91823661076441, -0.3753051715901688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10283648.430282408, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2558554.830236141, 0.0, 0.0, 0.0, 1.5610930248655858e-06, 0.0, -10665709817.411308, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 8, 9, 29, 37, 41, 43]"
burgers,256×256,0.2,139.9403436083024,1,WENDy L1=1e-06,1558057259954026.0,1.0,True,False,0,38,1,0.0,0.0,0.0,0.0,False,IRLS iteration limit,300,515.0625748340099,515.1185672089923,"[-1.7749603957755815, 0.050102170416186406, -5.067209107661136e-05, -1.0222321729392805e-08, -2.2499148828804416e-10, -6.45249312511978e-15, 2.069209531722001e-16, 0.0, -349.811822580512, 0.0, -3.3764447200715443e-07, 0.0, 0.0, -1.3282387347005307e-13, 0.0, -172843.41192921248, 0.0, 0.27811367557807604, 0.00018056920213231422, 0.0, -2.5573515922115696e-10, 0.0, -480287.1437084512, -395298.437794273, 3.150435184665196, 1.3154101287222415, -0.0010223225766378416, 1.0842288804103227e-07, 0.0, -7024876225.916897, 108731373.5528473, -469234.59111951874, 657.2476509994328, -0.2601079079191475, -2.180921330764151e-05, 0.0, 5957397566638.0205, -87344549042.0536, 80302363.85235438, 167908.76290309516, -258.54625428609336, 0.09077020950659197, 0.0, 779004939194671.9, 1188512607237.635, -14413364763.11711, 21439915.319909796, -9060.738041121987, 0.09677706712836925]","[0, 1, 2, 3, 4, 5, 6, 8, 10, 13, 15, 17, 18, 20, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48]"
burgers,256×256,0.2,139.9403436083024,1,WENDy L1=0.0001,31145078262796.207,0.7960671511543937,True,False,1,32,0,0.030303030303030304,1.0,0.058823529411764705,0.030303030303030304,False,L1 subproblem: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,2,5.544207915983861,5.600200290966313,"[10.422242166028775, -0.03810182455782279, -4.392220911057315e-06, -4.215633643629915e-09, -3.602909931257502e-11, 5.880118800345621e-15, 4.7058002834101843e-17, 0.0, -25.387279823378595, -0.1019664244228031, -0.00010240005960605055, -2.1731197294840793e-07, 0.0, -1.790982054910423e-14, 0.0, 47.76046209943233, 0.0, -0.018070052239322454, 0.0, 0.0, 0.0, 0.0, -1963437.0085223208, 0.0, 0.0, 0.0, 7.005194896917875e-06, 4.747041513168379e-09, 0.0, 777712.3821256418, 7088.7757875298375, 1.8757482855793677, 0.11436949538276252, 0.0, 0.0, 0.0, 153775447850.4729, -83909156216.17259, 88555954.11139424, 167105.94958831024, -256.4736867510715, 0.08585579679439945, 0.0, 15445879496442.035, 1974308333831.3591, -14161218643.328619, 21498542.727564994, -9108.730624786964, 0.021566816787833638]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 15, 17, 22, 26, 27, 29, 30, 31, 32, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48]"
burgers,256×256,0.2,139.9403436083024,1,WENDy L1=0.01,269677339575.34018,0.39017598854628055,True,False,1,10,0,0.09090909090909091,1.0,0.16666666666666666,0.09090909090909091,True,IRLS step tolerance,258,418.34156191698276,418.3975542919652,"[5.817802185851761, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -153.66092196930458, -0.3049120057268597, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 379.69975605725887, 0.06770156685909248, 0.0, 0.0, 0.0, 0.0, 36442921.81734574, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -240331.94719952453, 0.0, 0.0, 0.0, 7.598705397471547e-07, 0.0, 134838640231.75458, -81501015.18873316, 0.0, 0.0, 0.039752838058847606, 0.0]","[0, 8, 9, 23, 24, 29, 37, 41, 43, 44, 47]"
burgers,256×256,0.2,139.9403436083024,1,WENDy-MLE L1=0.01,51356091174.02177,0.2305283877420975,True,False,1,11,0,0.08333333333333333,1.0,0.15384615384615385,0.08333333333333333,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,300,979.6680913749733,979.7240837499558,"[6.554278459186831, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -70.11703684256646, -0.38473580612895125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13250249584779092, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2662129478.7911315, 0.0, 0.0, 0.0, 0.000359593075911244, 7.754150918299004e-07, 0.0, 25539028903.67017, -181918839.76124033, 0.0, 79.0834385843582, 0.014107772311157087, -5.204651417352957e-08]","[0, 8, 9, 24, 36, 40, 41, 43, 44, 46, 47, 48]"
